timestamp,date,open,high,low,close,volume,ema10,ema20
2025-09-04 09:15:00+05:30,2025-09-04 09:15:00+05:30,484.9,493.15,398.55,448.0,26560,448.0,448.0
2025-09-04 09:18:00+05:30,2025-09-04 09:18:00+05:30,448.0,459.85,426.1,439.95,12560,446.5363636363636,447.2333333333333
2025-09-04 09:21:00+05:30,2025-09-04 09:21:00+05:30,439.95,470.0,418.4,459.3,13980,448.85702479338835,448.38253968253963
2025-09-04 09:24:00+05:30,2025-09-04 09:24:00+05:30,459.3,469.2,439.75,462.2,15800,451.28302028549956,449.69848828420254
2025-09-04 09:27:00+05:30,2025-09-04 09:27:00+05:30,462.2,512.0,455.45,501.15,15820,460.3497438699542,454.5986322571356
2025-09-04 09:30:00+05:30,2025-09-04 09:30:00+05:30,501.15,534.35,501.15,526.65,25980,472.40433589359884,461.4606672802655
2025-09-04 09:33:00+05:30,2025-09-04 09:33:00+05:30,526.65,565.9,520.6,549.55,15920,486.4308202765808,469.8501275392878
2025-09-04 09:36:00+05:30,2025-09-04 09:36:00+05:30,549.55,549.55,512.0,514.35,10080,491.50703477174795,474.0882106307842
2025-09-04 09:39:00+05:30,2025-09-04 09:39:00+05:30,514.35,525.25,484.95,511.95,14120,495.223937540521,477.69409533261427
2025-09-04 09:42:00+05:30,2025-09-04 09:42:00+05:30,511.95,516.25,470.0,470.0,12300,490.637767078608,476.96132434855576
2025-09-04 09:45:00+05:30,2025-09-04 09:45:00+05:30,470.0,505.3,459.35,504.95,12600,493.2399912461338,479.6269125058362
2025-09-04 09:48:00+05:30,2025-09-04 09:48:00+05:30,504.95,519.0,484.9,509.4,9320,496.17817465592765,482.46244464813753
2025-09-04 09:51:00+05:30,2025-09-04 09:51:00+05:30,509.4,510.0,486.0,502.35,12920,497.3003247184862,484.35649753879113
2025-09-04 09:54:00+05:30,2025-09-04 09:54:00+05:30,502.35,513.65,495.0,495.15,6060,496.90935658785236,485.38445015414436
2025-09-04 09:57:00+05:30,2025-09-04 09:57:00+05:30,495.15,505.4,483.15,483.15,5220,494.407655390061,485.17164537755923
2025-09-04 10:00:00+05:30,2025-09-04 10:00:00+05:30,483.15,503.95,478.1,480.7,9820,491.9153544100499,484.7457743892203
2025-09-04 10:03:00+05:30,2025-09-04 10:03:00+05:30,480.7,492.9,474.25,477.95,5340,489.376199062768,484.0985577807231
2025-09-04 10:06:00+05:30,2025-09-04 10:06:00+05:30,477.95,483.55,462.3,464.25,5720,484.8077992331738,482.2082189444638
2025-09-04 10:09:00+05:30,2025-09-04 10:09:00+05:30,464.25,466.5,414.4,425.05,18220,473.9427448271422,476.764579044991
2025-09-04 10:12:00+05:30,2025-09-04 10:12:00+05:30,425.05,431.2,380.0,380.0,19680,456.86224576766176,467.54890485023
2025-09-04 10:15:00+05:30,2025-09-04 10:15:00+05:30,378.6,408.95,374.05,402.75,10880,447.0236556280869,461.3775805787795
2025-09-04 10:18:00+05:30,2025-09-04 10:18:00+05:30,402.75,419.0,395.0,412.8,7440,440.8011727866165,456.7511443331814
2025-09-04 10:21:00+05:30,2025-09-04 10:21:00+05:30,412.8,439.0,412.8,433.15,6560,439.41005046177713,454.5034163014499
2025-09-04 10:24:00+05:30,2025-09-04 10:24:00+05:30,433.15,435.0,398.1,398.1,5120,431.8991321959994,449.13166236797844
2025-09-04 10:27:00+05:30,2025-09-04 10:27:00+05:30,398.1,409.95,396.0,400.4,3800,426.1720172512722,444.4905516662662
2025-09-04 10:30:00+05:30,2025-09-04 10:30:00+05:30,400.4,409.5,380.25,380.8,5660,417.9225595692227,438.4247848409075
2025-09-04 10:33:00+05:30,2025-09-04 10:33:00+05:30,380.8,409.5,380.8,396.05,3760,413.9457305566367,434.3890910465353
2025-09-04 10:36:00+05:30,2025-09-04 10:36:00+05:30,396.05,397.35,379.25,383.1,5480,408.33741590997545,429.50441570877007
2025-09-04 10:39:00+05:30,2025-09-04 10:39:00+05:30,383.1,395.0,347.8,347.8,7360,397.33061301725263,421.7230427841253
2025-09-04 10:42:00+05:30,2025-09-04 10:42:00+05:30,347.8,373.25,347.75,369.9,9080,392.3432288322976,416.78751489992294
2025-09-04 10:45:00+05:30,2025-09-04 10:45:00+05:30,369.9,377.0,359.25,377.0,3220,389.55355086278894,412.998227766597
2025-09-04 10:48:00+05:30,2025-09-04 10:48:00+05:30,377.0,394.25,372.05,386.45,5160,388.9892688877364,410.4698251221592
2025-09-04 10:51:00+05:30,2025-09-04 10:51:00+05:30,386.45,398.3,385.0,387.9,2040,388.79121999905703,408.32031796766785
2025-09-04 10:54:00+05:30,2025-09-04 10:54:00+05:30,387.9,392.8,375.0,376.3,3980,386.52008909013756,405.27076387550903
2025-09-04 10:57:00+05:30,2025-09-04 10:57:00+05:30,376.3,395.75,374.6,394.35,2840,387.94370925556706,404.23069112546057
2025-09-04 11:00:00+05:30,2025-09-04 11:00:00+05:30,394.35,410.8,386.75,392.25,8000,388.7266712091003,403.0896729230357
2025-09-04 11:03:00+05:30,2025-09-04 11:03:00+05:30,392.25,401.9,380.0,396.5,2840,390.1400037165366,402.46208502560376
2025-09-04 11:06:00+05:30,2025-09-04 11:06:00+05:30,396.5,397.8,371.85,373.95,2080,387.19636667716634,399.7466483564986
2025-09-04 11:09:00+05:30,2025-09-04 11:09:00+05:30,373.95,385.15,367.6,383.25,1560,386.47884546313605,398.175538989213
2025-09-04 11:12:00+05:30,2025-09-04 11:12:00+05:30,383.25,383.25,370.65,374.15,1440,384.2372371971113,395.88739241881177
2025-09-04 11:15:00+05:30,2025-09-04 11:15:00+05:30,374.15,385.95,369.6,377.1,1940,382.9395577067274,394.0981169503535
2025-09-04 11:18:00+05:30,2025-09-04 11:18:00+05:30,377.1,394.0,377.1,379.15,2460,382.2505472145951,392.67448676460555
2025-09-04 11:21:00+05:30,2025-09-04 11:21:00+05:30,379.15,380.55,362.4,364.1,3800,378.95044772103233,389.95310707273836
2025-09-04 11:24:00+05:30,2025-09-04 11:24:00+05:30,364.1,377.85,359.8,368.4,2260,377.03218449902647,387.90043020866807
2025-09-04 11:27:00+05:30,2025-09-04 11:27:00+05:30,368.4,394.0,368.4,390.45,2580,379.4717873173853,388.1432463792711
2025-09-04 11:30:00+05:30,2025-09-04 11:30:00+05:30,390.45,399.3,386.0,391.1,2280,381.5860078051334,388.42484196219766
2025-09-04 11:33:00+05:30,2025-09-04 11:33:00+05:30,391.1,395.95,375.0,375.0,2120,380.3885518405637,387.1462855848455
2025-09-04 11:36:00+05:30,2025-09-04 11:36:00+05:30,375.0,387.45,371.8,379.65,1260,380.2542696877339,386.432353624384
2025-09-04 11:39:00+05:30,2025-09-04 11:39:00+05:30,379.65,389.0,377.7,389.0,640,381.84440247178225,386.6768913744427
2025-09-04 11:42:00+05:30,2025-09-04 11:42:00+05:30,389.0,389.95,383.0,384.4,1060,382.3090565678218,386.4600445768767
2025-09-04 11:45:00+05:30,2025-09-04 11:45:00+05:30,384.4,389.95,375.0,375.8,3200,381.1255917373087,385.4448022362218
2025-09-04 11:48:00+05:30,2025-09-04 11:48:00+05:30,375.8,380.75,366.4,378.5,2120,380.6482114214344,384.7833924994388
2025-09-04 11:51:00+05:30,2025-09-04 11:51:00+05:30,378.5,386.0,368.0,374.8,2160,379.58490025390086,383.83259321377795
2025-09-04 11:54:00+05:30,2025-09-04 11:54:00+05:30,374.8,385.8,374.8,379.95,1560,379.6512820259188,383.46282243151336
2025-09-04 11:57:00+05:30,2025-09-04 11:57:00+05:30,379.95,382.3,375.3,380.95,940,379.8874125666608,383.2235060094645
