timestamp,date,open,high,low,close,volume,ema10,ema20
2025-09-05 09:15:00+05:30,2025-09-05 09:15:00+05:30,750.75,792.2,709.95,773.25,6040,773.25,773.25
2025-09-05 09:18:00+05:30,2025-09-05 09:18:00+05:30,773.25,831.15,773.25,820.8,4660,781.8954545454545,777.7785714285715
2025-09-05 09:21:00+05:30,2025-09-05 09:21:00+05:30,820.8,829.15,742.7,756.05,1940,777.1962809917355,775.7091836734694
2025-09-05 09:24:00+05:30,2025-09-05 09:24:00+05:30,756.05,765.0,725.0,737.95,1940,770.0605935386927,772.1130709426628
2025-09-05 09:27:00+05:30,2025-09-05 09:27:00+05:30,737.95,749.7,716.0,723.6,2680,761.613212895294,767.4927784719331
2025-09-05 09:30:00+05:30,2025-09-05 09:30:00+05:30,723.6,765.6,723.6,752.05,3060,759.8744469143314,766.0220376650824
2025-09-05 09:33:00+05:30,2025-09-05 09:33:00+05:30,752.05,793.15,725.0,725.6,5460,753.6427292935439,762.1723197922173
2025-09-05 09:36:00+05:30,2025-09-05 09:36:00+05:30,725.6,735.2,708.0,720.2,3120,747.5622330583541,758.1749560024824
2025-09-05 09:39:00+05:30,2025-09-05 09:39:00+05:30,720.2,720.2,695.1,703.25,3020,739.5054634113806,752.9440078117698
2025-09-05 09:42:00+05:30,2025-09-05 09:42:00+05:30,703.25,709.35,692.0,698.8,1480,732.1044700638568,747.7874356392203
2025-09-05 09:45:00+05:30,2025-09-05 09:45:00+05:30,698.8,733.25,676.1,707.35,6280,727.6036573249737,743.936251292628
2025-09-05 09:48:00+05:30,2025-09-05 09:48:00+05:30,707.35,734.35,685.7,729.3,2920,727.9120832658875,742.5423225980919
2025-09-05 09:51:00+05:30,2025-09-05 09:51:00+05:30,729.3,753.1,715.1,743.2,4360,730.6917044902716,742.6049585411308
2025-09-05 09:54:00+05:30,2025-09-05 09:54:00+05:30,743.2,753.7,739.05,747.55,1440,733.7568491284039,743.075914870547
2025-09-05 09:57:00+05:30,2025-09-05 09:57:00+05:30,747.55,747.55,691.7,703.4,3280,728.2374220141486,739.2972563114473
2025-09-05 10:00:00+05:30,2025-09-05 10:00:00+05:30,703.4,729.0,698.0,698.0,3000,722.739708920667,735.3641842817857
2025-09-05 10:03:00+05:30,2025-09-05 10:03:00+05:30,698.0,698.0,666.85,668.7,3760,712.9143072987275,729.0152143501871
2025-09-05 10:06:00+05:30,2025-09-05 10:06:00+05:30,668.7,681.15,645.0,645.0,3660,700.5662514262316,721.013765364455
2025-09-05 10:09:00+05:30,2025-09-05 10:09:00+05:30,645.45,653.35,556.95,564.1,27800,675.7542057123713,706.069597234507
2025-09-05 10:12:00+05:30,2025-09-05 10:12:00+05:30,564.1,566.0,513.5,527.4,50920,648.7807137646674,689.0534451169349
2025-09-05 10:15:00+05:30,2025-09-05 10:15:00+05:30,527.4,527.4,477.65,480.9,116100,618.2569476256369,669.2293074867506
2025-09-05 10:18:00+05:30,2025-09-05 10:18:00+05:30,480.9,498.4,448.85,454.6,127300,588.5011389664302,648.788421059441
2025-09-05 10:21:00+05:30,2025-09-05 10:21:00+05:30,454.6,492.75,431.5,485.8,199500,569.8282046088974,633.2657142918752
2025-09-05 10:24:00+05:30,2025-09-05 10:24:00+05:30,485.8,533.25,478.2,528.95,183620,562.395803770916,623.3308843593156
2025-09-05 10:27:00+05:30,2025-09-05 10:27:00+05:30,528.95,608.6,522.0,569.1,246640,563.6147485398403,618.166038229857
2025-09-05 10:30:00+05:30,2025-09-05 10:30:00+05:30,569.1,593.8,524.0,526.7,126580,556.9029760780511,609.4549869698707
2025-09-05 10:33:00+05:30,2025-09-05 10:33:00+05:30,526.7,543.05,504.95,526.65,97540,551.4024349729509,601.5687977346449
2025-09-05 10:36:00+05:30,2025-09-05 10:36:00+05:30,526.65,545.0,516.0,519.75,48800,545.6474467960506,593.7765312837264
2025-09-05 10:39:00+05:30,2025-09-05 10:39:00+05:30,519.75,558.0,517.85,546.7,37320,545.8388201058596,589.2930521138478
2025-09-05 10:42:00+05:30,2025-09-05 10:42:00+05:30,546.7,550.8,523.5,538.15,21720,544.440852813885,584.4222852458623
2025-09-05 10:45:00+05:30,2025-09-05 10:45:00+05:30,538.15,558.0,519.0,556.35,39500,546.6061523022696,581.7487342700659
2025-09-05 10:48:00+05:30,2025-09-05 10:48:00+05:30,556.35,565.1,514.65,517.2,38800,541.2595791564024,575.6012357681549
2025-09-05 10:51:00+05:30,2025-09-05 10:51:00+05:30,517.2,519.9,484.75,485.8,49440,531.1760193097838,567.0487371235687
2025-09-05 10:54:00+05:30,2025-09-05 10:54:00+05:30,485.8,495.0,471.15,488.9,70220,523.4894703443686,559.6060002546574
2025-09-05 10:57:00+05:30,2025-09-05 10:57:00+05:30,488.9,503.9,481.75,496.4,58860,518.5641120999378,553.5863811827852
2025-09-05 11:00:00+05:30,2025-09-05 11:00:00+05:30,496.4,505.5,490.3,492.35,43680,513.7979098999491,547.7543448796628
2025-09-05 11:03:00+05:30,2025-09-05 11:03:00+05:30,492.35,529.25,478.75,505.6,60920,512.3073808272311,543.7396453673139
2025-09-05 11:06:00+05:30,2025-09-05 11:06:00+05:30,505.6,525.0,494.7,510.15,33640,511.9151297677345,540.5406315228078
2025-09-05 11:09:00+05:30,2025-09-05 11:09:00+05:30,510.15,514.2,489.8,504.05,28200,510.4851061736009,537.0653332825403
2025-09-05 11:12:00+05:30,2025-09-05 11:12:00+05:30,504.05,528.45,504.05,509.4,33820,510.28781414203706,534.4305396365841
2025-09-05 11:15:00+05:30,2025-09-05 11:15:00+05:30,509.4,512.3,481.55,487.65,31600,506.1718479343939,529.9752501473856
2025-09-05 11:18:00+05:30,2025-09-05 11:18:00+05:30,487.65,521.4,482.0,517.85,36140,508.29514830995856,528.8204644190632
2025-09-05 11:21:00+05:30,2025-09-05 11:21:00+05:30,517.85,525.7,495.15,495.15,32420,505.9051213445115,525.6137535220096
2025-09-05 11:24:00+05:30,2025-09-05 11:24:00+05:30,495.15,509.25,487.6,503.5,20560,505.46782655460026,523.5076817580086
2025-09-05 11:27:00+05:30,2025-09-05 11:27:00+05:30,503.5,519.35,498.0,516.6,17520,507.4918580901275,522.849807304865
2025-09-05 11:30:00+05:30,2025-09-05 11:30:00+05:30,516.6,543.0,511.0,529.8,45460,511.5478838919224,523.5117304186873
2025-09-05 11:33:00+05:30,2025-09-05 11:33:00+05:30,529.8,539.4,501.0,504.8,27820,510.3209959115728,521.7296608550027
2025-09-05 11:36:00+05:30,2025-09-05 11:36:00+05:30,504.8,535.35,496.95,521.95,29440,512.4353602912869,521.7506455354787
2025-09-05 11:39:00+05:30,2025-09-05 11:39:00+05:30,521.95,525.3,494.9,494.9,21460,509.2471129655983,519.1934411987664
2025-09-05 11:42:00+05:30,2025-09-05 11:42:00+05:30,494.9,496.15,473.15,476.85,39580,503.35672879003494,515.1607325131697
2025-09-05 11:45:00+05:30,2025-09-05 11:45:00+05:30,476.85,482.4,464.8,478.25,47480,498.79186901002856,511.64542465477257
2025-09-05 11:48:00+05:30,2025-09-05 11:48:00+05:30,478.25,478.25,456.9,471.75,39460,493.8751655536597,507.8458604019371
2025-09-05 11:51:00+05:30,2025-09-05 11:51:00+05:30,471.75,478.15,457.6,461.85,39440,488.05240818026704,503.4653022684193
2025-09-05 11:54:00+05:30,2025-09-05 11:54:00+05:30,461.85,469.15,455.45,455.65,26280,482.1610612384003,498.9114639571413
2025-09-05 11:57:00+05:30,2025-09-05 11:57:00+05:30,457.45,471.7,447.85,468.3,48480,479.64086828596385,495.99608643741357
2025-09-05 12:00:00+05:30,2025-09-05 12:00:00+05:30,468.3,469.95,444.4,450.5,49560,474.3425285976067,491.6631258243266
2025-09-05 12:03:00+05:30,2025-09-05 12:03:00+05:30,450.5,468.45,447.2,465.25,33620,472.68934157985996,489.1475900315336
2025-09-05 12:06:00+05:30,2025-09-05 12:06:00+05:30,465.25,472.2,456.0,468.9,34120,472.0003703835217,487.21924812376847
2025-09-05 12:09:00+05:30,2025-09-05 12:09:00+05:30,468.9,481.9,464.95,474.5,59260,472.45484849560864,486.00789115960004
2025-09-05 12:12:00+05:30,2025-09-05 12:12:00+05:30,474.5,474.5,437.9,440.4,72100,466.62669422367975,481.66428247773337
2025-09-05 12:15:00+05:30,2025-09-05 12:15:00+05:30,440.4,452.3,426.8,434.05,84880,460.7036589102834,477.1295889084254
2025-09-05 12:18:00+05:30,2025-09-05 12:18:00+05:30,434.05,440.4,428.2,438.55,68240,456.6757209265955,473.4553423457182
2025-09-05 12:21:00+05:30,2025-09-05 12:21:00+05:30,438.55,458.85,438.55,449.7,87200,455.40740803085083,471.1929287889831
2025-09-05 12:24:00+05:30,2025-09-05 12:24:00+05:30,449.7,454.15,440.75,442.0,43260,452.96969747978704,468.412649856699
2025-09-05 12:27:00+05:30,2025-09-05 12:27:00+05:30,442.0,451.05,435.6,446.25,41300,451.7479343016439,466.3019212989181
2025-09-05 12:30:00+05:30,2025-09-05 12:30:00+05:30,446.25,461.0,427.15,428.1,92200,447.44830988316323,462.66364307997355
2025-09-05 12:33:00+05:30,2025-09-05 12:33:00+05:30,428.1,429.6,395.45,398.05,144380,438.46679899531534,456.50996278664275
2025-09-05 12:36:00+05:30,2025-09-05 12:36:00+05:30,398.05,412.9,391.0,401.25,103360,431.7001082688943,451.2471091879149
2025-09-05 12:39:00+05:30,2025-09-05 12:39:00+05:30,401.25,425.65,400.95,406.95,106200,427.2000885836408,447.02833688430394
2025-09-05 12:42:00+05:30,2025-09-05 12:42:00+05:30,406.95,418.15,403.25,412.8,70800,424.5818906593425,443.76849527627496
2025-09-05 12:45:00+05:30,2025-09-05 12:45:00+05:30,412.8,414.4,398.2,410.95,65820,422.1033650849165,440.6429242975821
2025-09-05 12:48:00+05:30,2025-09-05 12:48:00+05:30,410.95,414.7,400.95,405.1,49020,419.0118441603862,437.2578838882886
2025-09-05 12:51:00+05:30,2025-09-05 12:51:00+05:30,405.1,412.4,401.3,403.9,32340,416.26423613122506,434.0809425655944
2025-09-05 12:54:00+05:30,2025-09-05 12:54:00+05:30,403.9,422.2,402.2,416.2,84700,416.25255683463865,432.3779956545854
2025-09-05 12:57:00+05:30,2025-09-05 12:57:00+05:30,416.2,432.05,411.65,424.5,100400,417.7520919556134,431.6277103541487
2025-09-05 13:00:00+05:30,2025-09-05 13:00:00+05:30,424.5,456.25,420.0,420.9,190300,418.32443887277464,430.6060236537536
2025-09-05 13:03:00+05:30,2025-09-05 13:03:00+05:30,420.9,424.2,406.1,422.05,86760,419.00181362317926,429.791164258158
2025-09-05 13:06:00+05:30,2025-09-05 13:06:00+05:30,422.05,441.45,417.4,432.7,94020,421.49239296441937,430.06819623357154
2025-09-05 13:09:00+05:30,2025-09-05 13:09:00+05:30,432.7,455.8,430.45,443.55,104140,425.5028669708886,431.35217754466
2025-09-05 13:12:00+05:30,2025-09-05 13:12:00+05:30,443.55,472.2,443.55,469.0,124080,433.41143661254523,434.9376844451686
2025-09-05 13:15:00+05:30,2025-09-05 13:15:00+05:30,469.0,497.75,469.0,485.8,140480,442.9366299557188,439.78171449800965
2025-09-05 13:18:00+05:30,2025-09-05 13:18:00+05:30,485.8,499.95,472.9,472.9,91540,448.38451541831535,442.93583692677066
2025-09-05 13:21:00+05:30,2025-09-05 13:21:00+05:30,472.9,489.2,459.5,470.2,71420,452.35096716043984,445.53242388612586
2025-09-05 13:24:00+05:30,2025-09-05 13:24:00+05:30,470.2,523.6,468.95,492.85,161120,459.7144276767235,450.0388597064948
2025-09-05 13:27:00+05:30,2025-09-05 13:27:00+05:30,492.85,499.15,481.95,489.65,59440,465.15725900822827,453.8113492582572
2025-09-05 13:30:00+05:30,2025-09-05 13:30:00+05:30,489.65,498.95,480.0,491.15,53200,469.8832119158231,457.3674112336613
2025-09-05 13:33:00+05:30,2025-09-05 13:33:00+05:30,491.15,519.4,490.0,497.15,99520,474.84080974930976,461.15622921140783
2025-09-05 13:36:00+05:30,2025-09-05 13:36:00+05:30,497.15,533.65,489.1,521.35,69100,483.29702615852614,466.88896928651184
2025-09-05 13:39:00+05:30,2025-09-05 13:39:00+05:30,521.35,530.55,513.7,516.25,51340,489.288475947885,471.5900198306536
2025-09-05 13:42:00+05:30,2025-09-05 13:42:00+05:30,516.25,545.95,508.85,545.95,54480,499.5905712300877,478.6719227039247
2025-09-05 13:45:00+05:30,2025-09-05 13:45:00+05:30,545.95,660.0,545.95,658.8,151800,528.5377400973445,495.8269776845033
2025-09-05 13:48:00+05:30,2025-09-05 13:48:00+05:30,658.8,672.35,592.5,596.0,94540,540.8036055341909,505.3672655240744
2025-09-05 13:51:00+05:30,2025-09-05 13:51:00+05:30,596.0,637.65,582.0,633.75,39320,557.7029499825197,517.5941926170198
2025-09-05 13:54:00+05:30,2025-09-05 13:54:00+05:30,633.75,657.15,632.5,649.8,52300,574.4478681675162,530.1852218915893
2025-09-05 13:57:00+05:30,2025-09-05 13:57:00+05:30,649.8,710.0,649.8,683.8,48160,594.3300739552404,544.815200759057
2025-09-05 14:00:00+05:30,2025-09-05 14:00:00+05:30,683.8,740.0,683.8,710.35,54700,615.4246059633786,560.5804197343849
2025-09-05 14:03:00+05:30,2025-09-05 14:03:00+05:30,710.35,710.35,670.0,670.0,20900,625.3474048791279,571.001332140634
2025-09-05 14:06:00+05:30,2025-09-05 14:06:00+05:30,670.0,677.0,631.7,639.15,19840,627.8569676283773,577.4916814605735
2025-09-05 14:09:00+05:30,2025-09-05 14:09:00+05:30,639.15,656.1,616.5,617.7,14080,626.0102462413996,581.3210451309951
2025-09-05 14:12:00+05:30,2025-09-05 14:12:00+05:30,617.7,662.25,617.7,636.1,17500,627.8447469247815,586.5380884518527
2025-09-05 14:15:00+05:30,2025-09-05 14:15:00+05:30,636.1,665.0,622.95,644.6,28320,630.8911565748213,592.067794313581
2025-09-05 14:18:00+05:30,2025-09-05 14:18:00+05:30,644.6,664.85,627.1,648.55,16120,634.1018553793991,597.4470519980018
2025-09-05 14:21:00+05:30,2025-09-05 14:21:00+05:30,648.55,661.85,638.1,651.7,7480,637.3015180376901,602.6139994267636
2025-09-05 14:24:00+05:30,2025-09-05 14:24:00+05:30,651.7,657.9,626.2,640.25,7100,637.8376056672009,606.1983804337385
2025-09-05 14:27:00+05:30,2025-09-05 14:27:00+05:30,640.25,660.0,627.35,644.2,10140,638.9944046368007,609.817582297192
2025-09-05 14:30:00+05:30,2025-09-05 14:30:00+05:30,644.2,680.15,642.9,645.4,17620,640.1590583392006,613.2063839831737
2025-09-05 14:33:00+05:30,2025-09-05 14:33:00+05:30,645.4,653.2,600.95,608.9,17860,634.4755931866187,612.7962521752524
2025-09-05 14:36:00+05:30,2025-09-05 14:36:00+05:30,608.9,614.2,585.7,597.15,16460,627.6891216981426,611.3061329204666
2025-09-05 14:39:00+05:30,2025-09-05 14:39:00+05:30,597.15,620.65,568.95,614.8,19400,625.3456450257529,611.6388821661365
2025-09-05 14:42:00+05:30,2025-09-05 14:42:00+05:30,614.8,621.95,574.5,580.35,17280,617.1646186574342,608.6589886265044
2025-09-05 14:45:00+05:30,2025-09-05 14:45:00+05:30,580.35,603.55,576.2,595.2,12620,613.1710516288098,607.377180185885
2025-09-05 14:48:00+05:30,2025-09-05 14:48:00+05:30,595.2,617.5,579.2,617.5,10720,613.9581331508443,608.3412582634198
2025-09-05 14:51:00+05:30,2025-09-05 14:51:00+05:30,617.5,625.0,590.55,608.35,10840,612.9384725779635,608.3420908097607
2025-09-05 14:54:00+05:30,2025-09-05 14:54:00+05:30,608.35,630.8,606.95,630.1,8820,616.058750291061,610.4142726374025
2025-09-05 14:57:00+05:30,2025-09-05 14:57:00+05:30,630.1,646.95,622.5,630.15,12980,618.6207956926862,612.2938657195547
2025-09-05 15:00:00+05:30,2025-09-05 15:00:00+05:30,630.15,637.2,588.35,589.55,17260,613.3351964758342,610.1277832700733
2025-09-05 15:03:00+05:30,2025-09-05 15:03:00+05:30,589.55,605.6,585.8,596.2,7480,610.2197062075007,608.8013277205425
2025-09-05 15:06:00+05:30,2025-09-05 15:06:00+05:30,596.2,623.15,595.55,618.85,8960,611.7888505334097,609.7583441281099
2025-09-05 15:09:00+05:30,2025-09-05 15:09:00+05:30,618.85,676.9,618.85,635.15,27260,616.0363322546078,612.17659706829
2025-09-05 15:12:00+05:30,2025-09-05 15:12:00+05:30,635.15,640.8,607.3,615.65,12660,615.9660900264973,612.5073973475005
2025-09-05 15:15:00+05:30,2025-09-05 15:15:00+05:30,615.65,664.0,615.65,655.2,19300,623.0995282034978,616.5733595048814
2025-09-05 15:18:00+05:30,2025-09-05 15:18:00+05:30,655.2,655.2,628.25,645.35,13520,627.1450685301345,619.313991932988
2025-09-05 15:21:00+05:30,2025-09-05 15:21:00+05:30,645.35,655.35,640.0,653.7,6400,631.9732378882918,622.588849844132
2025-09-05 15:24:00+05:30,2025-09-05 15:24:00+05:30,653.7,654.15,635.55,637.7,18440,633.0144673631479,624.0280070018338
2025-09-05 15:27:00+05:30,2025-09-05 15:27:00+05:30,637.7,639.4,620.3,624.0,9700,631.3754732971211,624.0253396683258
