open,high,low,close,volume,timestamp,ema10,ema20
80520.09,80571.94,80419.53,80509.01,0,2025-09-02 09:15:00+05:30,80509.01,80509.01
80512.37,80533.88,80473.05,80474.79,0,2025-09-02 09:18:00+05:30,80502.78818181818,80505.75095238094
80471.43,80479.48,80414.97,80444.19,0,2025-09-02 09:21:00+05:30,80492.13396694214,80499.88800453514
80437.4,80487.7,80428.09,80430.17,0,2025-09-02 09:24:00+05:30,80480.86779113447,80493.24819457941
80430.71,80494.33,80416.52,80487.33,0,2025-09-02 09:27:00+05:30,80482.04273820092,80492.68455700042
80487.15,80562.7,80487.15,80538.24,0,2025-09-02 09:30:00+05:30,80492.26042216439,80497.02317061943
80540.09,80580.45,80539.36,80580.45,0,2025-09-02 09:33:00+05:30,80508.29489086175,80504.9685829414
80570.48,80596.62,80555.15,80579.26,0,2025-09-02 09:36:00+05:30,80521.1976379778,80512.0439559946
80578.55,80604.67,80554.23,80558.57,0,2025-09-02 09:39:00+05:30,80527.99261289093,80516.47500780463
80559.75,80580.01,80541.28,80564.93,0,2025-09-02 09:42:00+05:30,80534.70850145622,80521.08976896609
80569.13,80610.06,80568.39,80577.08,0,2025-09-02 09:45:00+05:30,80542.41241028236,80526.4221719217
80580.25,80607.47,80573.22,80605.73,0,2025-09-02 09:48:00+05:30,80553.92469932191,80533.97529840535
80602.12,80654.24,80593.82,80649.27,0,2025-09-02 09:51:00+05:30,80571.2602085361,80544.95574617627
80652.47,80657.65,80624.6,80632.1,0,2025-09-02 09:54:00+05:30,80582.32198880226,80553.25519892138
80635.22,80686.93,80627.25,80670.56,0,2025-09-02 09:57:00+05:30,80598.36526356547,80564.42708473839
80674.23,80723.97,80672.06,80720.97,0,2025-09-02 10:00:00+05:30,80620.65703382628,80579.33593381093
80720.97,80748.94,80706.83,80725.16,0,2025-09-02 10:03:00+05:30,80639.6575731306,80593.22394011465
80725.91,80743.54,80712.74,80728.18,0,2025-09-02 10:06:00+05:30,80655.75255983412,80606.07689819897
80728.42,80745.37,80709.5,80719.4,0,2025-09-02 10:09:00+05:30,80667.32482168246,80616.86957456096
80721.24,80728.73,80674.18,80685.66,0,2025-09-02 10:12:00+05:30,80670.65849046745,80623.42104365039
80686.92,80705.53,80678.51,80682.64,0,2025-09-02 10:15:00+05:30,80672.83694674609,80629.06094425512
80680.7,80698.7,80655.61,80698.7,0,2025-09-02 10:18:00+05:30,80677.53932006497,80635.69323527845
80695.22,80707.93,80645.27,80663.89,0,2025-09-02 10:21:00+05:30,80675.0576255077,80638.37864144241
80662.77,80672.08,80653.72,80671.35,0,2025-09-02 10:24:00+05:30,80674.38351177903,80641.51877082884
80670.46,80715.69,80664.28,80708.24,0,2025-09-02 10:27:00+05:30,80680.53923691012,80647.87317360705
80708.06,80713.77,80685.68,80691.5,0,2025-09-02 10:30:00+05:30,80682.53210292646,80652.028109454
80692.07,80697.61,80630.87,80635.99,0,2025-09-02 10:33:00+05:30,80674.06990239437,80650.50067045838
80633.97,80681.44,80629.85,80674.14,0,2025-09-02 10:36:00+05:30,80674.08264741357,80652.75203517663
80666.05,80685.12,80655.82,80681.64,0,2025-09-02 10:39:00+05:30,80675.45671152018,80655.50326992171
80683.21,80715.11,80674.72,80701.61,0,2025-09-02 10:42:00+05:30,80680.21185488015,80659.89438707202
80702.17,80713.86,80692.82,80698.88,0,2025-09-02 10:45:00+05:30,80683.60606308376,80663.60730258898
80698.7,80702.19,80673.04,80676.98,0,2025-09-02 10:48:00+05:30,80682.40132434126,80664.8808928186
80678.12,80697.77,80676.51,80687.08,0,2025-09-02 10:51:00+05:30,80683.25199264285,80666.99509350254
80686.15,80716.76,80686.15,80713.12,0,2025-09-02 10:54:00+05:30,80688.68253943506,80671.3879417404
80715.13,80723.16,80698.16,80722.86,0,2025-09-02 10:57:00+05:30,80694.89662317414,80676.29004252702
80723.74,80739.5,80704.98,80705.04,0,2025-09-02 11:00:00+05:30,80696.7408735061,80679.02813371492
80708.91,80727.5,80684.92,80708.21,0,2025-09-02 11:03:00+05:30,80698.82616923226,80681.8073590754
80708.78,80731.54,80699.86,80727.85,0,2025-09-02 11:06:00+05:30,80704.10322937185,80686.1923724968
80727.85,80757.83,80724.38,80738.69,0,2025-09-02 11:09:00+05:30,80710.39173312242,80691.19214654472
80738.69,80739.39,80684.52,80700.85,0,2025-09-02 11:12:00+05:30,80708.65687255471,80692.1119421119
80696.82,80704.85,80674.22,80694.62,0,2025-09-02 11:15:00+05:30,80706.10471390838,80692.3508047679
80692.92,80696.34,80671.87,80684.97,0,2025-09-02 11:18:00+05:30,80702.26203865232,80691.64787098048
80684.64,80684.64,80648.66,80666.79,0,2025-09-02 11:21:00+05:30,80695.81257707917,80689.28045469662
80666.79,80670.18,80650.17,80656.4,0,2025-09-02 11:24:00+05:30,80688.64665397386,80686.14898282074
80661.55,80691.77,80638.15,80663.18,0,2025-09-02 11:27:00+05:30,80684.01635325134,80683.96146064735
80663.18,80679.69,80650.06,80669.93,0,2025-09-02 11:30:00+05:30,80681.45519811472,80682.62513106188
80669.63,80695.74,80669.63,80685.68,0,2025-09-02 11:33:00+05:30,80682.22334391205,80682.91607096075
80686.89,80710.39,80681.92,80687.36,0,2025-09-02 11:36:00+05:30,80683.15728138258,80683.33930229783
80688.07,80710.61,80686.65,80694.46,0,2025-09-02 11:39:00+05:30,80685.2123211312,80684.3984163647
80694.45,80698.08,80672.97,80689.82,0,2025-09-02 11:42:00+05:30,80686.05008092552,80684.9147576633
80688.53,80707.36,80676.4,80689.57,0,2025-09-02 11:45:00+05:30,80686.69006621178,80685.35811407633
80691.92,80692.76,80664.0,80680.51,0,2025-09-02 11:48:00+05:30,80685.56641780963,80684.8963889262
80680.46,80683.69,80664.25,80671.43,0,2025-09-02 11:51:00+05:30,80682.99616002606,80683.61387569513
80671.43,80681.63,80663.73,80678.98,0,2025-09-02 11:54:00+05:30,80682.26594911223,80683.17255420036
80678.98,80684.67,80656.12,80661.37,0,2025-09-02 11:57:00+05:30,80678.46668563728,80681.09612046699
80661.9,80687.45,80655.47,80671.23,0,2025-09-02 12:00:00+05:30,80677.15092461232,80680.15648994633
80670.87,80682.7,80644.39,80680.5,0,2025-09-02 12:03:00+05:30,80677.75984741008,80680.18920518954
80680.72,80684.29,80651.43,80664.5,0,2025-09-02 12:06:00+05:30,80675.3489660628,80678.69499517149
80666.0,80671.2,80644.58,80644.58,0,2025-09-02 12:09:00+05:30,80669.75460859684,80675.4459480123
80644.08,80662.9,80639.69,80662.43,0,2025-09-02 12:12:00+05:30,80668.42286157922,80674.20633391589
80661.19,80667.94,80621.26,80629.14,0,2025-09-02 12:15:00+05:30,80661.28052311027,80669.91430211438
80632.88,80637.15,80612.27,80629.34,0,2025-09-02 12:18:00+05:30,80655.47315527203,80666.0500828654
80629.25,80657.15,80622.96,80657.15,0,2025-09-02 12:21:00+05:30,80655.77803613167,80665.20245592584
80657.75,80699.75,80652.79,80693.2,0,2025-09-02 12:24:00+05:30,80662.58202956227,80667.86888869481
80692.9,80698.15,80677.39,80683.69,0,2025-09-02 12:27:00+05:30,80666.41984236913,80669.37566120006
80689.14,80707.58,80673.66,80694.0,0,2025-09-02 12:30:00+05:30,80671.43441648383,80671.72083632386
80694.0,80733.09,80693.27,80723.07,0,2025-09-02 12:33:00+05:30,80680.82270439585,80676.61123286445
80725.96,80739.73,80696.99,80732.95,0,2025-09-02 12:36:00+05:30,80690.30039450568,80681.9768297345
80739.04,80761.14,80735.19,80743.12,0,2025-09-02 12:39:00+05:30,80699.90395914101,80687.7999888074
80737.76,80753.28,80719.76,80725.31,0,2025-09-02 12:42:00+05:30,80704.52323929718,80691.37237082575
80722.09,80722.83,80697.76,80711.22,0,2025-09-02 12:45:00+05:30,80705.74083215224,80693.26262122329
80707.36,80728.01,80698.94,80716.8,0,2025-09-02 12:48:00+05:30,80707.75158994274,80695.50427634487
