timestamp,date,open,high,low,close,volume,ema10,ema20
2025-09-04 09:15:00+05:30,2025-09-04 09:15:00+05:30,154.95,172.4,125.2,156.75,14480,156.75,156.75
2025-09-04 09:18:00+05:30,2025-09-04 09:18:00+05:30,156.75,161.75,145.35,154.7,9060,156.37727272727273,156.5547619047619
2025-09-04 09:21:00+05:30,2025-09-04 09:21:00+05:30,154.7,160.0,141.25,145.45,11320,154.39049586776858,155.49716553287982
2025-09-04 09:24:00+05:30,2025-09-04 09:24:00+05:30,145.45,154.15,141.55,144.1,4240,152.51949661908336,154.4117211964151
2025-09-04 09:27:00+05:30,2025-09-04 09:27:00+05:30,144.1,145.5,127.4,128.05,9360,148.07049723379546,151.9010810824708
2025-09-04 09:30:00+05:30,2025-09-04 09:30:00+05:30,128.05,128.05,115.5,116.45,10240,142.32131591855992,148.52478764604498
2025-09-04 09:33:00+05:30,2025-09-04 09:33:00+05:30,116.45,117.4,108.5,110.85,3480,136.59925847882172,144.93671263213594
2025-09-04 09:36:00+05:30,2025-09-04 09:36:00+05:30,110.85,120.4,110.25,119.05,3880,133.40848420994504,142.47131142907537
2025-09-04 09:39:00+05:30,2025-09-04 09:39:00+05:30,119.05,133.95,119.05,122.0,11140,131.3342143535914,140.52166272154437
2025-09-04 09:42:00+05:30,2025-09-04 09:42:00+05:30,122.0,141.25,122.0,141.25,7080,133.13708447112023,140.59102817663538
2025-09-04 09:45:00+05:30,2025-09-04 09:45:00+05:30,141.25,144.3,126.0,127.25,11000,132.06670547637108,139.32045406457485
2025-09-04 09:48:00+05:30,2025-09-04 09:48:00+05:30,127.25,133.05,123.4,125.85,8640,130.93639538975816,138.0375536774725
2025-09-04 09:51:00+05:30,2025-09-04 09:51:00+05:30,125.85,129.85,123.3,126.6,8980,130.14795986434757,136.94826285104654
2025-09-04 09:54:00+05:30,2025-09-04 09:54:00+05:30,126.6,127.1,122.3,125.7,960,129.33923988901165,135.87699972237544
2025-09-04 09:57:00+05:30,2025-09-04 09:57:00+05:30,125.7,128.4,122.15,122.15,2220,128.0321053637368,134.56966641548254
