timestamp,date,open,high,low,close,volume,ema10,ema20
2025-09-05 09:15:00+05:30,2025-09-05 09:15:00+05:30,370.55,396.8,342.35,375.5,648360,375.5,375.5
2025-09-05 09:18:00+05:30,2025-09-05 09:18:00+05:30,375.5,416.0,372.05,408.35,647020,381.47272727272724,378.62857142857143
2025-09-05 09:21:00+05:30,2025-09-05 09:21:00+05:30,408.35,414.4,357.8,360.95,490420,377.7413223140495,376.94489795918366
2025-09-05 09:24:00+05:30,2025-09-05 09:24:00+05:30,360.95,375.6,349.2,355.35,474200,373.6701728024041,374.88824101069
2025-09-05 09:27:00+05:30,2025-09-05 09:27:00+05:30,355.35,363.7,338.7,346.5,366400,368.73014138378517,372.18459900967196
2025-09-05 09:30:00+05:30,2025-09-05 09:30:00+05:30,346.5,369.85,346.5,361.6,366420,367.43375204127875,371.17654196113176
2025-09-05 09:33:00+05:30,2025-09-05 09:33:00+05:30,361.6,388.6,343.7,343.7,493760,363.1185243974099,368.559728441024
2025-09-05 09:36:00+05:30,2025-09-05 09:36:00+05:30,345.7,351.8,331.85,336.75,304800,358.32424723424447,365.5302304942598
2025-09-05 09:39:00+05:30,2025-09-05 09:39:00+05:30,336.75,338.4,321.05,329.75,236460,353.1289295552909,362.1225894948065
2025-09-05 09:42:00+05:30,2025-09-05 09:42:00+05:30,329.75,333.75,318.1,323.85,208660,347.80548781796523,358.4775809714916
2025-09-05 09:45:00+05:30,2025-09-05 09:45:00+05:30,323.85,347.7,308.9,330.1,407880,344.58630821469876,355.7749542123019
2025-09-05 09:48:00+05:30,2025-09-05 09:48:00+05:30,330.1,345.75,313.8,342.25,260440,344.16152490293535,354.4868633349398
2025-09-05 09:51:00+05:30,2025-09-05 09:51:00+05:30,341.55,357.85,332.0,353.0,261420,345.7685203751289,354.34525730304074
2025-09-05 09:54:00+05:30,2025-09-05 09:54:00+05:30,353.0,360.95,344.05,352.55,196420,347.00151667056,354.1742804170368
2025-09-05 09:57:00+05:30,2025-09-05 09:57:00+05:30,352.55,353.4,317.65,327.15,242400,343.39215000318546,351.60053942493806
2025-09-05 10:00:00+05:30,2025-09-05 10:00:00+05:30,327.15,343.0,321.95,323.6,243960,339.7935772753335,348.9338213844678
2025-09-05 10:03:00+05:30,2025-09-05 10:03:00+05:30,323.6,325.0,302.4,305.75,225520,333.60383595254564,344.82107649070895
2025-09-05 10:06:00+05:30,2025-09-05 10:06:00+05:30,305.75,312.6,290.1,290.1,192240,325.69404759753735,339.6095453963557
2025-09-05 10:09:00+05:30,2025-09-05 10:09:00+05:30,291.6,297.0,251.0,256.45,582760,313.10422076162143,331.68958869194086
2025-09-05 10:12:00+05:30,2025-09-05 10:12:00+05:30,256.45,258.2,236.2,246.2,539520,300.9398169867811,323.5477231022322
2025-09-05 10:15:00+05:30,2025-09-05 10:15:00+05:30,246.2,246.2,218.5,220.8,422360,286.3689411710027,313.76222566392437
2025-09-05 10:18:00+05:30,2025-09-05 10:18:00+05:30,220.8,230.4,204.0,206.95,333820,271.92913368536585,303.5896327435506
2025-09-05 10:21:00+05:30,2025-09-05 10:21:00+05:30,206.95,226.25,194.55,222.65,316500,262.9692911971175,295.8810962917839
