open,high,low,close,volume,timestamp,ema10,ema20
497.0,500.0,494.9,498.4,320,2025-09-01 10:33:00+05:30,513.1986324764491,522.6214996416131
498.4,500.8,496.05,498.0,280,2025-09-01 10:36:00+05:30,510.43524475345833,520.2765949138404
498.0,500.3,496.2,500.3,320,2025-09-01 10:39:00+05:30,508.59247298010223,518.3740620649032
500.3,525.7,500.3,525.7,220,2025-09-01 10:42:00+05:30,511.7029324382654,519.0717704396744
525.7,539.15,525.35,533.15,440,2025-09-01 10:45:00+05:30,515.6023992676717,520.4125542073244
533.15,533.15,530.05,531.15,260,2025-09-01 10:48:00+05:30,518.4292357644587,521.4351680923411
531.15,531.15,520.2,528.1,200,2025-09-01 10:51:00+05:30,520.1875565345571,522.0699139883086
528.1,528.1,507.4,518.05,60,2025-09-01 10:54:00+05:30,519.7989098919103,521.6870650370411
518.05,533.3,518.05,533.3,40,2025-09-01 10:57:00+05:30,522.2536535479265,522.7930588430372
533.3,540.0,527.2,533.55,600,2025-09-01 11:00:00+05:30,524.3075347210308,523.8175294294147
533.55,536.0,533.55,536.0,40,2025-09-01 11:03:00+05:30,526.4334374990252,524.9777647218514
536.0,536.0,522.9,528.9,80,2025-09-01 11:06:00+05:30,526.8819034082933,525.351310938818
528.9,528.9,528.8,528.8,20,2025-09-01 11:09:00+05:30,527.2306482431491,525.6797575160734
528.8,528.8,528.8,528.8,0,2025-09-01 11:12:00+05:30,527.5159849262128,525.9769234669236
528.8,528.8,522.15,522.15,60,2025-09-01 11:15:00+05:30,526.540351303265,525.6124545653119
522.15,522.15,522.15,522.15,0,2025-09-01 11:18:00+05:30,525.7421056117622,525.2826969876631
522.15,529.25,522.15,529.25,440,2025-09-01 11:21:00+05:30,526.3799045914418,525.6605353697904
529.25,529.25,524.9,526.3,160,2025-09-01 11:24:00+05:30,526.3653764839069,525.7214367631437
526.3,534.95,526.3,534.95,80,2025-09-01 11:27:00+05:30,527.9262171231965,526.6003475476062
534.95,541.0,530.95,530.95,120,2025-09-01 11:30:00+05:30,528.4759958280698,527.01460016212
530.95,530.95,520.0,523.8,160,2025-09-01 11:33:00+05:30,527.6258147684207,526.7084477657277
523.8,523.8,513.55,519.15,340,2025-09-01 11:36:00+05:30,526.0847575377987,525.9885955975632
519.15,519.15,514.55,514.55,40,2025-09-01 11:39:00+05:30,523.9875288945625,524.8992055406524
514.55,515.45,509.9,510.6,360,2025-09-01 11:42:00+05:30,521.5534327319148,523.5373764415426
510.6,512.5,493.8,493.8,240,2025-09-01 11:45:00+05:30,516.5073540533848,520.7052453518719
493.8,500.0,486.95,494.9,1100,2025-09-01 11:48:00+05:30,512.5787442254966,518.2476029374079
494.9,494.9,490.0,490.0,600,2025-09-01 11:51:00+05:30,508.47351800267904,515.5573550386072
490.0,493.15,490.0,490.15,320,2025-09-01 11:54:00+05:30,505.1419692749192,513.1376069396922
490.15,494.05,490.15,493.2,80,2025-09-01 11:57:00+05:30,502.97070213402475,511.2387872311501
493.2,503.35,486.25,503.3,300,2025-09-01 12:00:00+05:30,503.0305744732929,510.4827122567549
503.3,506.55,499.55,506.55,420,2025-09-01 12:03:00+05:30,503.6704700236033,510.10816823230203
506.55,511.0,502.7,510.9,200,2025-09-01 12:06:00+05:30,504.9849300193117,510.18358078160657
510.9,514.0,509.35,509.35,200,2025-09-01 12:09:00+05:30,505.77857910670957,510.10419213573925
509.35,519.35,509.35,516.65,420,2025-09-01 12:12:00+05:30,507.7552010873078,510.72760240852597
516.65,522.0,515.35,517.5,600,2025-09-01 12:15:00+05:30,509.5269827077973,511.372592655333
517.5,522.45,511.5,511.5,1020,2025-09-01 12:18:00+05:30,509.8857131245614,511.3847266881584
511.5,527.0,511.5,527.0,220,2025-09-01 12:21:00+05:30,512.9974016473684,512.8718955750005
527.0,543.75,527.0,541.0,540,2025-09-01 12:24:00+05:30,518.0887831660286,515.5507626630956
541.0,555.0,541.0,555.0,1820,2025-09-01 12:27:00+05:30,524.799913499478,519.307832885658
555.0,559.7,543.0,543.0,200,2025-09-01 12:30:00+05:30,528.1090201359365,521.5642297536905
543.0,550.0,543.0,547.0,180,2025-09-01 12:33:00+05:30,531.5437437475844,523.9866840628629
547.0,550.8,547.0,550.8,320,2025-09-01 12:36:00+05:30,535.0448812480236,526.540333199733
550.8,559.7,549.05,549.05,240,2025-09-01 12:39:00+05:30,537.5912664756556,528.6841109902347
549.05,549.05,541.5,544.9,80,2025-09-01 12:42:00+05:30,538.9201271164455,530.2284813721171
544.9,549.3,539.0,549.3,440,2025-09-01 12:45:00+05:30,540.8073767316372,532.0448164795346
549.3,552.6,539.75,539.75,400,2025-09-01 12:48:00+05:30,540.615126416794,532.7786434814836
539.75,543.75,538.1,541.75,180,2025-09-01 12:51:00+05:30,540.821467068286,533.633058388009
541.75,547.8,528.75,539.5,560,2025-09-01 12:54:00+05:30,540.5812003285976,534.1918147320081
539.5,544.6,536.25,544.6,80,2025-09-01 12:57:00+05:30,541.3118911779435,535.1830704718168
544.6,554.85,544.6,551.55,240,2025-09-01 13:00:00+05:30,543.1733655092264,536.7418256649771
551.55,556.6,551.55,556.6,60,2025-09-01 13:03:00+05:30,545.6145717802762,538.6330803635507
556.6,573.3,556.6,571.95,940,2025-09-01 13:06:00+05:30,550.4028314565896,541.8061203289268
571.95,571.95,564.75,564.75,240,2025-09-01 13:09:00+05:30,553.0114075553915,543.9912517261719
564.75,569.25,564.75,566.8,180,2025-09-01 13:12:00+05:30,555.5184243635022,546.1635134665364
566.8,568.9,562.6,562.6,80,2025-09-01 13:15:00+05:30,556.8059835701381,547.7288931363901
562.6,566.1,562.6,562.95,40,2025-09-01 13:18:00+05:30,557.9230774664766,549.1785223614958
562.95,567.8,555.0,555.0,580,2025-09-01 13:21:00+05:30,557.3916088362081,549.7329488032581
555.0,556.0,548.1,548.1,180,2025-09-01 13:24:00+05:30,555.7022254114429,549.5774298696144
548.1,560.85,548.1,560.4,480,2025-09-01 13:27:00+05:30,556.5563662457259,550.608150834413
560.4,580.55,560.4,580.55,960,2025-09-01 13:30:00+05:30,560.9188451101394,553.4597555168499
577.05,582.0,573.2,575.15,380,2025-09-01 13:33:00+05:30,563.5063278173867,555.5254930866737
575.15,579.4,571.0,571.0,300,2025-09-01 13:36:00+05:30,564.8688136687709,556.9992556498477
571.0,576.05,566.1,566.1,160,2025-09-01 13:39:00+05:30,565.0926657289945,557.865993207005
566.1,566.1,554.15,555.05,860,2025-09-01 13:42:00+05:30,563.2667265055409,557.5978033777664
555.05,564.95,555.05,564.95,540,2025-09-01 13:45:00+05:30,563.5727762318062,558.2980125798838
564.95,564.95,550.65,558.65,900,2025-09-01 13:48:00+05:30,562.6777260078414,558.3315351913234
558.65,565.0,554.1,558.05,880,2025-09-01 13:51:00+05:30,561.836321279143,558.3047223159592
558.05,558.8,555.65,558.8,100,2025-09-01 13:54:00+05:30,561.2842628647534,558.3518916192012
558.8,560.15,558.8,560.15,80,2025-09-01 13:57:00+05:30,561.07803325298,558.52314003642
560.15,560.85,556.8,557.0,1620,2025-09-01 14:00:00+05:30,560.3365726615291,558.3780790805705
557.0,570.5,557.0,566.5,420,2025-09-01 14:03:00+05:30,561.4571958139784,559.1515953586114
566.5,570.0,563.85,567.6,100,2025-09-01 14:06:00+05:30,562.574069302346,559.956205324458
567.6,576.0,567.6,568.95,420,2025-09-01 14:09:00+05:30,563.7333294291922,560.8127571983191
568.95,580.75,568.95,580.75,700,2025-09-01 14:12:00+05:30,566.8272695329754,562.7115422270506
580.75,580.75,565.95,565.95,600,2025-09-01 14:15:00+05:30,566.6677659815252,563.0199667768553
565.95,568.5,561.6,565.8,1360,2025-09-01 14:18:00+05:30,566.5099903485205,563.2847318457262
565.8,569.15,558.0,567.75,480,2025-09-01 14:21:00+05:30,566.7354466487895,563.7099954794667
567.75,567.75,558.1,558.1,340,2025-09-01 14:24:00+05:30,565.1653654399187,563.175710195708
558.1,558.1,552.35,552.35,140,2025-09-01 14:27:00+05:30,562.8352989962971,562.1446901770692
552.35,560.0,552.35,560.0,120,2025-09-01 14:30:00+05:30,562.3197900878794,561.9404339697293
560.0,577.05,560.0,575.05,160,2025-09-01 14:33:00+05:30,564.6343737082649,563.1889640678503
575.05,575.05,568.4,570.25,760,2025-09-01 14:36:00+05:30,565.6553966703984,563.861443680436
570.25,575.0,570.25,575.0,560,2025-09-01 14:39:00+05:30,567.3544154575986,564.9222585680135
575.0,576.1,563.75,565.15,1040,2025-09-01 14:42:00+05:30,566.9536126471262,564.9439482282027
565.15,572.2,565.15,567.1,200,2025-09-01 14:45:00+05:30,566.9802285294668,565.1492864921834
567.1,572.2,567.1,570.0,440,2025-09-01 14:48:00+05:30,567.5292778877455,565.6112592072135
570.0,572.2,567.45,571.1,680,2025-09-01 14:51:00+05:30,568.1785000899736,566.1339964255742
571.1,578.0,571.1,574.25,760,2025-09-01 14:54:00+05:30,569.2824091645238,566.906949146948
574.25,596.85,574.25,592.0,1600,2025-09-01 14:57:00+05:30,573.4128802255194,569.2967635139054
592.0,598.95,575.0,575.0,1140,2025-09-01 15:00:00+05:30,573.7014474572431,569.8399288935334
575.0,575.0,563.6,572.0,240,2025-09-01 15:03:00+05:30,573.3920933741081,570.0456499512921
572.0,585.0,572.0,582.9,140,2025-09-01 15:06:00+05:30,575.1208036697248,571.2698737654548
582.9,584.6,580.0,583.0,500,2025-09-01 15:09:00+05:30,576.5533848206838,572.3870286449353
583.0,584.1,576.15,576.9,440,2025-09-01 15:12:00+05:30,576.6164057623777,572.8168354406558
576.9,583.0,576.5,582.05,580,2025-09-01 15:15:00+05:30,577.6043319873999,573.6961844463076
582.05,582.05,577.6,581.55,680,2025-09-01 15:18:00+05:30,578.3217261715089,574.4441668799925
581.55,583.15,577.5,577.5,500,2025-09-01 15:21:00+05:30,578.1723214130527,574.7351986057075
577.5,583.15,575.9,583.15,620,2025-09-01 15:24:00+05:30,579.0773538834068,575.5366082623068
583.15,595.45,581.35,595.45,1460,2025-09-01 15:27:00+05:30,582.0541986318782,577.4331217611348
610.05,643.65,595.0,618.0,5380,2025-09-02 09:15:00+05:30,588.5897988806275,581.29663397436
618.0,620.45,595.4,600.0,2400,2025-09-02 09:18:00+05:30,590.6643809023316,583.0779069291829
600.0,600.0,568.15,585.3,3360,2025-09-02 09:21:00+05:30,589.6890389200894,583.2895348406893
585.3,597.05,575.05,575.05,2460,2025-09-02 09:24:00+05:30,587.0273954800731,582.5048172368141
575.05,600.0,567.7,600.0,1440,2025-09-02 09:27:00+05:30,589.3860508473325,584.1710251190223
600.0,625.3,600.0,616.35,3120,2025-09-02 09:30:00+05:30,594.2885870569085,587.2356893934011
616.35,632.55,616.35,632.55,1400,2025-09-02 09:33:00+05:30,601.245207592016,591.551338022601
632.55,648.55,625.6,644.5,2420,2025-09-02 09:36:00+05:30,609.1097153025585,596.5940677347343
644.5,655.0,633.35,636.5,1980,2025-09-02 09:39:00+05:30,614.0897670657296,600.3946327123786
636.5,650.0,630.0,650.0,1020,2025-09-02 09:42:00+05:30,620.618900326506,605.1189534064378
650.0,669.5,650.0,661.3,2560,2025-09-02 09:45:00+05:30,628.0154639035048,610.4695292724914
661.3,667.9,658.05,664.6,1240,2025-09-02 09:48:00+05:30,634.6671977392313,615.6248121989208
664.6,704.0,664.6,695.3,1840,2025-09-02 09:51:00+05:30,645.6913436048255,623.2129253228331
695.3,696.9,685.1,688.25,3000,2025-09-02 09:54:00+05:30,653.4292811312208,629.4069324349442
688.25,712.95,688.25,711.6,1080,2025-09-02 09:57:00+05:30,664.0057754709989,637.2348436316163
711.6,738.2,710.9,738.2,1160,2025-09-02 10:00:00+05:30,677.4956344762718,646.8505728095575
738.2,753.75,735.6,743.0,1420,2025-09-02 10:03:00+05:30,689.4055191169497,656.0076611134093
743.0,746.75,733.15,746.75,1920,2025-09-02 10:06:00+05:30,699.8317883684133,664.649788626418
746.75,754.25,730.5,742.25,480,2025-09-02 10:09:00+05:30,707.5441904832472,672.0402849477115
742.25,742.25,711.0,711.0,2120,2025-09-02 10:12:00+05:30,708.1725194862931,675.7507340003103
711.0,730.4,711.0,725.5,1780,2025-09-02 10:15:00+05:30,711.3229704887852,680.4887593336141
725.5,739.75,704.55,739.75,980,2025-09-02 10:18:00+05:30,716.4915213090061,686.1326870161271
739.75,739.75,708.55,709.85,1280,2025-09-02 10:21:00+05:30,715.2839719800959,688.3914787288768
709.85,722.05,709.85,720.0,1420,2025-09-02 10:24:00+05:30,716.1414316200784,691.4018140880314
720.0,741.95,720.0,740.0,880,2025-09-02 10:27:00+05:30,720.4793531437006,696.0302127463142
740.0,740.0,731.65,731.65,240,2025-09-02 10:30:00+05:30,722.5103798448458,699.4225734371414
731.65,731.65,697.35,701.25,840,2025-09-02 10:33:00+05:30,718.644856236692,699.5966140621756
701.25,712.65,688.0,712.65,440,2025-09-02 10:36:00+05:30,717.5548823754752,700.8397936753017
712.65,727.9,706.05,727.9,820,2025-09-02 10:39:00+05:30,719.4358128526616,703.4169561824158
727.9,737.15,725.95,737.15,440,2025-09-02 10:42:00+05:30,722.6565741521775,706.6296270221857
737.15,737.15,724.55,726.05,880,2025-09-02 10:45:00+05:30,723.2735606699634,708.4791863534061
726.05,730.15,718.1,718.1,540,2025-09-02 10:48:00+05:30,722.3329132754245,709.3954543197484
718.1,725.65,718.1,725.65,140,2025-09-02 10:51:00+05:30,722.93601995262,710.9435062892962
725.65,739.2,725.65,738.25,160,2025-09-02 10:54:00+05:30,725.7203799612345,713.5441247379348
738.25,740.0,730.4,740.0,380,2025-09-02 10:57:00+05:30,728.3166745137373,716.0637319057505
740.0,750.0,737.95,748.75,340,2025-09-02 11:00:00+05:30,732.0318246021486,719.1767098194886
748.75,748.75,735.15,739.8,200,2025-09-02 11:03:00+05:30,733.4442201290307,721.1408326938231
739.8,745.0,739.1,745.0,220,2025-09-02 11:06:00+05:30,735.5452710146615,723.4131343420304
745.0,753.6,743.5,743.5,680,2025-09-02 11:09:00+05:30,736.991585375632,725.326169166599
743.5,743.5,729.7,734.35,1560,2025-09-02 11:12:00+05:30,736.511297125517,726.185581626923
734.35,734.35,725.75,729.2,80,2025-09-02 11:15:00+05:30,735.181970375423,726.4726690910255
729.2,729.2,721.6,723.25,380,2025-09-02 11:18:00+05:30,733.0125212162552,726.1657482252136
723.25,723.25,707.35,715.65,560,2025-09-02 11:21:00+05:30,729.855699176936,725.1642483942409
715.65,721.0,708.5,717.5,740,2025-09-02 11:24:00+05:30,727.609208417493,724.4343199757418
718.8,719.5,711.3,718.2,360,2025-09-02 11:27:00+05:30,725.8984432506761,723.8405752161473
718.2,718.8,715.85,718.8,120,2025-09-02 11:30:00+05:30,724.6078172050986,723.360520433657
718.8,735.75,718.8,732.75,160,2025-09-02 11:33:00+05:30,726.0882140768989,724.2547565828324
732.75,740.0,732.75,737.4,520,2025-09-02 11:36:00+05:30,728.1449024265537,725.5066845273245
737.4,739.3,730.0,730.0,760,2025-09-02 11:39:00+05:30,728.482192894453,725.934619334246
730.0,731.6,730.0,731.6,40,2025-09-02 11:42:00+05:30,729.0490669136433,726.4741793976511
731.6,731.6,727.75,729.45,80,2025-09-02 11:45:00+05:30,729.1219638384354,726.757590883589
729.45,729.45,723.0,725.9,80,2025-09-02 11:48:00+05:30,728.5361522314471,726.6759155613424
725.9,732.0,724.5,732.0,40,2025-09-02 11:51:00+05:30,729.1659427348203,727.1829712221669
732.0,732.0,723.0,723.0,20,2025-09-02 11:54:00+05:30,728.0448622375802,726.784593010532
723.0,731.5,721.65,723.2,500,2025-09-02 11:57:00+05:30,727.1639781943837,726.4432032000052
723.2,723.2,721.0,721.0,80,2025-09-02 12:00:00+05:30,726.043254886314,725.9248028952428
721.0,726.9,720.0,724.45,280,2025-09-02 12:03:00+05:30,725.7535721797115,725.7843454766482
724.45,730.0,721.3,721.3,140,2025-09-02 12:06:00+05:30,724.9438317834002,725.3572649550626
721.3,725.85,716.2,716.2,120,2025-09-02 12:09:00+05:30,723.3540441864184,724.485144483152
716.2,717.2,714.45,717.2,280,2025-09-02 12:12:00+05:30,722.235127061615,723.7913211990423
717.2,723.7,700.0,700.0,340,2025-09-02 12:15:00+05:30,718.1923766867759,721.5254810848477
700.0,704.85,693.5,700.0,380,2025-09-02 12:18:00+05:30,714.8846718346348,719.4754352672431
700.0,714.6,700.0,714.6,140,2025-09-02 12:21:00+05:30,714.8329133192467,719.0111080989342
714.6,737.05,714.6,735.0,440,2025-09-02 12:24:00+05:30,718.4996563521108,720.5338597085595
735.0,737.5,734.7,735.9,220,2025-09-02 12:27:00+05:30,721.6633551971815,721.9973016410777
735.9,742.65,735.9,742.65,100,2025-09-02 12:30:00+05:30,725.4791087976939,723.9642252943083
742.65,752.95,742.65,749.65,1080,2025-09-02 12:33:00+05:30,729.8738162890222,726.4104895519934
749.65,760.0,745.35,754.1,700,2025-09-02 12:36:00+05:30,734.2785769637454,729.0475857851369
754.1,760.0,754.1,756.45,420,2025-09-02 12:39:00+05:30,738.3097447885189,731.6573395198857
756.45,763.0,741.6,741.6,420,2025-09-02 12:42:00+05:30,738.9079730087882,732.6042595656108
741.6,745.15,730.0,745.15,540,2025-09-02 12:45:00+05:30,740.0428870071903,733.7990919879337
745.15,748.45,745.15,748.05,40,2025-09-02 12:48:00+05:30,741.4987257331557,735.1563213224163
748.05,748.05,740.0,740.0,100,2025-09-02 12:51:00+05:30,741.226230145309,735.6176240536147
740.0,742.25,739.75,739.75,60,2025-09-02 12:54:00+05:30,740.9578246643438,736.0111836675561
739.75,742.0,739.75,742.0,40,2025-09-02 12:57:00+05:30,741.1473110890084,736.5815471277888
742.0,743.85,736.7,743.85,60,2025-09-02 13:00:00+05:30,741.638709072825,737.273780734666
743.85,743.85,737.65,737.65,120,2025-09-02 13:03:00+05:30,740.9134892414022,737.3096111408883
737.65,737.65,725.75,725.75,720,2025-09-02 13:06:00+05:30,738.156491197511,736.2086957941369
725.75,725.75,702.0,707.25,420,2025-09-02 13:09:00+05:30,732.5371291615999,733.4507247661239
707.25,715.0,700.2,713.5,360,2025-09-02 13:12:00+05:30,729.0758329503999,731.5506557407788
713.5,713.5,705.8,710.8,520,2025-09-02 13:15:00+05:30,725.7529542321454,729.5744028130856
710.8,710.8,662.45,662.45,1820,2025-09-02 13:18:00+05:30,714.2433261899372,723.1816025451727
662.45,662.85,641.95,656.55,2260,2025-09-02 13:21:00+05:30,703.7536305190395,716.8357356361087
656.55,670.15,635.4,641.45,1940,2025-09-02 13:24:00+05:30,692.4256976973959,709.6561417660031
641.45,661.15,641.45,646.95,2900,2025-09-02 13:27:00+05:30,684.157389025142,703.684128264479
646.95,673.4,646.95,673.4,980,2025-09-02 13:30:00+05:30,682.2015001114798,700.7999255726238
673.4,680.0,662.9,667.15,1560,2025-09-02 13:33:00+05:30,679.4648637275743,697.5951707561835
667.15,669.8,650.0,650.25,860,2025-09-02 13:36:00+05:30,674.1530703225608,693.0861068746423
652.1,659.85,584.9,593.65,4220,2025-09-02 13:39:00+05:30,659.5161484457315,683.6160014580097
593.65,593.65,567.0,576.3,3180,2025-09-02 13:42:00+05:30,644.3859396374165,673.3954298905802
576.3,576.3,562.1,565.3,3600,2025-09-02 13:45:00+05:30,630.0066778851589,663.1006270438583
565.3,581.8,560.0,570.8,2060,2025-09-02 13:48:00+05:30,619.2418273605845,654.3100911349194
570.8,580.4,548.3,555.3,4980,2025-09-02 13:51:00+05:30,607.6160405677509,644.8805586458794
555.3,555.3,476.0,490.8,8020,2025-09-02 13:54:00+05:30,586.3767604645234,630.2062197272243
490.8,504.6,464.35,469.0,6660,2025-09-02 13:57:00+05:30,565.0355312891554,614.8532464198695
469.0,475.6,452.6,452.6,5300,2025-09-02 14:00:00+05:30,544.5927074183999,599.4005562846438
452.6,452.6,424.0,433.45,6240,2025-09-02 14:03:00+05:30,524.3849424332362,583.5957414003921
433.45,434.65,412.1,427.85,7960,2025-09-02 14:06:00+05:30,506.8331347181024,568.7628136479738
427.85,467.9,422.6,449.75,9660,2025-09-02 14:09:00+05:30,496.4543829511747,557.4282599672144
449.75,459.25,439.5,443.05,2340,2025-09-02 14:12:00+05:30,486.7444951418702,546.5350923512892
443.05,460.0,435.2,454.1,920,2025-09-02 14:15:00+05:30,480.8091323888028,537.731750222595
454.1,481.5,440.1,466.8,1580,2025-09-02 14:18:00+05:30,478.2620174090205,530.9763454394907
466.8,486.75,450.3,462.1,2460,2025-09-02 14:21:00+05:30,475.3234687891985,524.4166934928726
462.1,462.1,415.85,420.1,3660,2025-09-02 14:24:00+05:30,465.2828381002533,514.4817703030752
420.1,431.85,404.0,417.55,2480,2025-09-02 14:27:00+05:30,456.6041402638436,505.25017313135373
417.55,438.55,415.0,438.4,3180,2025-09-02 14:30:00+05:30,453.29429657950834,498.88348997598666
438.4,443.95,416.05,439.95,2620,2025-09-02 14:33:00+05:30,450.8680608377795,493.27077664494027
439.95,475.0,436.4,458.3,4060,2025-09-02 14:36:00+05:30,452.2193225036377,489.9402264882793
458.3,472.65,447.55,466.25,3400,2025-09-02 14:39:00+05:30,454.7703547757036,487.6840144417765
466.25,469.6,461.85,468.0,740,2025-09-02 14:42:00+05:30,457.1757448164848,485.8093463997026
468.0,497.3,468.0,476.3,3040,2025-09-02 14:45:00+05:30,460.65288212257843,484.9036943616357
476.3,483.0,462.95,479.25,1060,2025-09-02 14:48:00+05:30,464.03417628210957,484.3652472795751
479.25,479.25,430.0,435.45,2940,2025-09-02 14:51:00+05:30,458.837053321726,479.70665230056795
435.45,465.4,435.45,462.5,1420,2025-09-02 14:54:00+05:30,459.50304362686666,478.06792351003764
462.5,462.5,438.0,440.45,740,2025-09-02 14:57:00+05:30,456.03885387652724,474.4852641281293
440.45,458.0,436.05,437.7,1520,2025-09-02 15:00:00+05:30,452.7045168080677,470.98190563973606
437.7,450.0,437.7,450.0,900,2025-09-02 15:03:00+05:30,452.2127864793281,468.98362891214214
450.0,457.95,441.25,456.3,1120,2025-09-02 15:06:00+05:30,452.9559162103593,467.7756642538429
456.3,463.9,453.8,461.4,880,2025-09-02 15:09:00+05:30,454.49120417211213,467.1684581344293
461.4,461.4,450.25,452.05,1660,2025-09-02 15:12:00+05:30,454.0473488680917,465.72860497876934
452.05,457.75,440.65,444.15,1480,2025-09-02 15:15:00+05:30,452.247830892075,463.6734997426961
444.15,452.15,441.55,449.85,820,2025-09-02 15:18:00+05:30,451.81186163897047,462.35697595767743
449.85,450.85,434.7,440.0,5720,2025-09-02 15:21:00+05:30,449.6642504318849,460.22774015218437
440.0,440.35,436.05,437.95,3460,2025-09-02 15:24:00+05:30,447.5343867169967,458.1060506138811
437.95,440.0,435.0,439.15,9300,2025-09-02 15:27:00+05:30,446.00995276845185,456.30071246017815
